8/22/17 0:00,30.08731757
8/23/17 0:00,33.44718536
8/24/17 0:00,35.10713076
8/25/17 0:00,35.38574
8/26/17 0:00,33.45809771
8/27/17 0:00,38.17994614
8/28/17 0:00,39.06855626
8/29/17 0:00,38.09870984
8/30/17 0:00,42.12172397
8/31/17 0:00,41.45217104
9/1/17 0:00,44.28724844
9/2/17 0:00,45.26982913
9/3/17 0:00,51.50954206
9/4/17 0:00,40.53881446
9/5/17 0:00,44.32075465
9/6/17 0:00,38.61000887
9/7/17 0:00,44.61473841
9/8/17 0:00,37.09819264
9/9/17 0:00,45.33099777
9/10/17 0:00,41.86187274
9/11/17 0:00,39.1261242
9/12/17 0:00,41.14656429
9/13/17 0:00,37.74026262
9/14/17 0:00,28.83797651
9/15/17 0:00,29.24031187
9/16/17 0:00,36.80932363
9/17/17 0:00,43.57345901
9/18/17 0:00,32.9374281
9/19/17 0:00,29.60105036
9/20/17 0:00,27.14850416
9/21/17 0:00,33.48963022
9/22/17 0:00,29.63928406
9/23/17 0:00,40.28476732
9/24/17 0:00,37.89792486
9/25/17 0:00,29.74920224
9/26/17 0:00,27.8104181
9/27/17 0:00,32.2733117
9/28/17 0:00,35.73450203
9/29/17 0:00,36.71849534
9/30/17 0:00,37.23138467
10/1/17 0:00,37.34457211
10/2/17 0:00,30.56630855
10/3/17 0:00,37.13090282
10/4/17 0:00,32.87815054
10/5/17 0:00,27.35721017
10/6/17 0:00,32.72649413
10/7/17 0:00,39.42701337
10/8/17 0:00,46.07969373
10/9/17 0:00,34.78479811
10/10/17 0:00,34.19465984
10/11/17 0:00,31.07435115
10/12/17 0:00,37.90742559
10/13/17 0:00,35.58489028
10/14/17 0:00,38.96442653
10/15/17 0:00,51.80098697
10/16/17 0:00,42.97888989
10/17/17 0:00,37.85322453
10/18/17 0:00,34.9973671
10/19/17 0:00,38.77164965
10/20/17 0:00,45.92553072
10/21/17 0:00,40.10793146
10/22/17 0:00,50.29251259
10/23/17 0:00,43.18618926
10/24/17 0:00,36.26930455
10/25/17 0:00,44.11948987
10/26/17 0:00,52.377774
10/27/17 0:00,34.31949646
10/28/17 0:00,34.52466176
10/29/17 0:00,40.61281977
10/30/17 0:00,40.58820228
10/31/17 0:00,45.04623842
